vote_id,city,region,candidate,party,event_time
15580,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:20:04Z
15581,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:00:09Z
15582,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:25:50Z
15583,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:28:59Z
15584,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:45:58Z
15585,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:12:07Z
15586,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:34:58Z
15587,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:50:50Z
15588,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:12:49Z
15589,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:18:26Z
15590,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:27:59Z
15591,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:13:03Z
15592,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:13:45Z
15593,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:55:01Z
15594,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:20:28Z
15595,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:46:02Z
15596,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:35:19Z
15597,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:36:46Z
15598,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:41:16Z
15599,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:15:42Z
15600,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:16:15Z
15601,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:17:34Z
15602,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:14:14Z
15603,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:32:15Z
15604,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:25:19Z
15605,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:06:59Z
15606,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:50:21Z
15607,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:35:57Z
15608,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:26:01Z
15609,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:29:46Z
15610,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:41:47Z
15611,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:17:22Z
15612,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:49:56Z
15613,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:02:32Z
15614,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:34:39Z
15615,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:29:40Z
15616,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:52:58Z
15617,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:55:11Z
15618,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:24:42Z
15619,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:55:25Z
15620,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:19:39Z
15621,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:11:59Z
15622,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:19:24Z
15623,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:17:00Z
15624,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:49:39Z
15625,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:38:22Z
15626,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:12:03Z
15627,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:26:11Z
15628,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:42:20Z
15629,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:09:07Z
15630,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:37:51Z
15631,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:22:30Z
15632,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:23:27Z
15633,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:01:25Z
15634,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:30:42Z
15635,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:18:21Z
15636,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:13:56Z
15637,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:23:12Z
15638,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:56:03Z
15639,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:56:51Z
15640,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:01:28Z
15641,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:39:25Z
15642,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:58:50Z
15643,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:23:42Z
15644,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:11:08Z
15645,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:51:49Z
15646,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:58:12Z
15647,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:38:11Z
15648,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:43:15Z
15649,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:35:42Z
15650,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:55:05Z
15651,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:42:25Z
15652,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:25:28Z
15653,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:41:33Z
15654,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:18:34Z
15655,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T09:00:00Z
15656,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:32:44Z
15657,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:57:35Z
15658,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:43:06Z
15659,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:59:05Z
15660,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:00:33Z
15661,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:16:58Z
15662,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:38:51Z
15663,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:29:08Z
15664,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:55:04Z
15665,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:41:18Z
15666,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:59:38Z
15667,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:28:48Z
15668,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:19:20Z
15669,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:22:18Z
15670,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:14:18Z
15671,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:22:01Z
15672,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:41:01Z
15673,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:06:33Z
15674,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:57:18Z
15675,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:58:50Z
15676,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:32:06Z
15677,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:27:38Z
15678,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:22:24Z
15679,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:03:03Z
15680,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:17:39Z
15681,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:31:15Z
15682,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:08:30Z
15683,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:54:47Z
15684,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:37:30Z
15685,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:35:42Z
15686,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:13:44Z
15687,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:00:18Z
15688,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:02:34Z
15689,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:52:01Z
15690,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:40:24Z
15691,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:54:29Z
15692,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:40:11Z
15693,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:23:13Z
15694,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:18:42Z
15695,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:09:18Z
15696,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:37:34Z
15697,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:34:43Z
15698,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:31:05Z
15699,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:14:29Z
15700,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:18:45Z
15701,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:19:26Z
15702,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:50:29Z
15703,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:49:48Z
15704,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:41:40Z
15705,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:44:02Z
15706,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:27:26Z
15707,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:45:31Z
15708,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:25:45Z
15709,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:35:14Z
15710,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:29:36Z
15711,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:29:20Z
15712,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:30:43Z
15713,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:40:12Z
15714,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:36:47Z
15715,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:41:43Z
15716,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:39:33Z
15717,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:17:37Z
15718,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:31:11Z
15719,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:01:07Z
15720,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:27:53Z
15721,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:47:50Z
15722,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:07:16Z
15723,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:31:14Z
15724,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:47:48Z
15725,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:58:15Z
15726,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:58:22Z
15727,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:43:51Z
15728,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:01:31Z
15729,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:59:32Z
15730,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:58:56Z
15731,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:59:09Z
15732,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:58:22Z
15733,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:29:34Z
15734,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:39:53Z
15735,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:03:30Z
15736,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:05:48Z
15737,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:57:46Z
15738,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:17:48Z
15739,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:42:24Z
15740,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:30:03Z
15741,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:05:36Z
15742,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:05:30Z
15743,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:01:47Z
15744,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:51:47Z
15745,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:14:40Z
15746,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:54:30Z
15747,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:35:44Z
15748,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:17:47Z
15749,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:54:20Z
15750,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:48:52Z
15751,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:30:35Z
15752,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:07:00Z
15753,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:22:59Z
15754,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:26:46Z
15755,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:32:47Z
15756,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:56:36Z
15757,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:24:28Z
15758,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:28:35Z
15759,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:29:30Z
15760,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:49:41Z
15761,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:22:14Z
15762,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:00:00Z
15763,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:44:33Z
15764,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:23:07Z
15765,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:05:13Z
15766,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:37:03Z
15767,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:49:41Z
15768,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:34:29Z
15769,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:28:50Z
15770,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:01:21Z
15771,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:46:50Z
15772,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:06:32Z
15773,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:26:14Z
15774,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:33:32Z
15775,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:45:12Z
15776,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:19:58Z
15777,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:17:48Z
15778,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:38:25Z
15779,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:49:22Z
15780,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:46:37Z
15781,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:12:20Z
15782,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:13:57Z
15783,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:19:23Z
15784,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:47:23Z
15785,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:14:09Z
15786,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:25:07Z
15787,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:41:41Z
15788,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:43:40Z
15789,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:29:41Z
15790,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:39:17Z
15791,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:35:18Z
15792,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:22:22Z
15793,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:01:16Z
15794,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:18:59Z
15795,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:22:07Z
15796,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:51:50Z
15797,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:01:08Z
15798,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:44:04Z
15799,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:22:52Z
15800,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:53:21Z
15801,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:27:55Z
15802,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:27:53Z
15803,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:58:29Z
15804,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:48:17Z
15805,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:39:21Z
15806,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:53:59Z
15807,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:15:39Z
15808,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:33:04Z
15809,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:23:25Z
15810,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:21:13Z
15811,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:03:06Z
15812,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:09:15Z
15813,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:56:18Z
15814,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:48:36Z
15815,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:51:09Z
15816,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:18:02Z
15817,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:12:08Z
15818,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:54:17Z
15819,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:38:17Z
15820,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:29:40Z
15821,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:04:55Z
15822,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:32:11Z
15823,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:56:45Z
15824,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:47:59Z
15825,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:36:39Z
15826,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:40:07Z
15827,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:11:27Z
15828,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:22:36Z
15829,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:54:43Z
15830,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:30:25Z
15831,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:08:29Z
15832,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:20:31Z
15833,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:02:16Z
15834,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:57:39Z
15835,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:08:52Z
15836,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:22:33Z
15837,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:03:48Z
15838,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:58:51Z
15839,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:46:35Z
15840,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:58:39Z
15841,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:16:25Z
15842,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:36:47Z
15843,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:22:05Z
15844,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:59:28Z
15845,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:48:10Z
15846,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:33:29Z
15847,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:29:12Z
15848,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:50:49Z
15849,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:11:46Z
15850,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:51:34Z
15851,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:25:41Z
15852,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:59:42Z
15853,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:56:43Z
15854,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:20:32Z
15855,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:35:06Z
15856,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:53:54Z
15857,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:04:52Z
15858,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:42:57Z
15859,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:28:04Z
15860,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:51:55Z
15861,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:51:36Z
15862,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:17:01Z
15863,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:35:18Z
15864,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:44:09Z
15865,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:19:37Z
15866,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:39:06Z
15867,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:16:41Z
15868,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:51:47Z
15869,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:51:06Z
15870,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:27:47Z
15871,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:58:40Z
15872,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:38:10Z
15873,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:59:16Z
15874,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:03:32Z
15875,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:45:49Z
15876,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:26:18Z
15877,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:13:22Z
15878,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:22:03Z
15879,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:34:57Z
15880,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:23:56Z
15881,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:15:04Z
15882,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:01:17Z
15883,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:49:09Z
15884,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:57:20Z
15885,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:05:46Z
15886,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:01:29Z
15887,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:52:33Z
15888,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:05:25Z
15889,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:58:02Z
15890,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:52:09Z
15891,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:09:38Z
15892,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:29:59Z
15893,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:37:29Z
15894,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:39:27Z
15895,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:25:45Z
15896,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:41:02Z
15897,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:22:45Z
15898,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:05:44Z
15899,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:55:03Z
15900,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:41:40Z
15901,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:44:16Z
15902,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:14:13Z
15903,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:00:06Z
15904,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:51:49Z
15905,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:20:04Z
15906,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:43:52Z
15907,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:34:23Z
15908,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:58:41Z
15909,Arequipa,Arequipa,Carlos Ruiz,Green,2026-05-29T08:25:10Z
15910,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:10:03Z
15911,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:59:16Z
15912,Arequipa,Arequipa,Ana Torres,Blue,2026-05-29T08:48:20Z
