vote_id,city,region,candidate,party,event_time
23210,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:23:05Z
23211,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:00:36Z
23212,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:28:59Z
23213,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:05:17Z
23214,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:57:59Z
23215,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:52:45Z
23216,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:18:10Z
23217,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:29:53Z
23218,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:05:42Z
23219,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:23:53Z
23220,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:39:41Z
23221,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:00:36Z
23222,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:06:59Z
23223,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:07:20Z
23224,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:11:14Z
23225,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:21:44Z
23226,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:00:09Z
23227,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:09:28Z
23228,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:49:38Z
23229,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:13:02Z
23230,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:05:33Z
23231,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:28:21Z
23232,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:03:00Z
23233,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:00:06Z
23234,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:17:21Z
23235,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:51:59Z
23236,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:03:35Z
23237,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:12:46Z
23238,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:32:48Z
23239,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:11:16Z
23240,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:38:05Z
23241,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:55:23Z
23242,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:42:23Z
23243,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:36:56Z
23244,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:28:22Z
23245,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:53:52Z
23246,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:58:42Z
23247,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:34:54Z
23248,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:15:29Z
23249,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:43:36Z
23250,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:09:07Z
23251,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:07:42Z
23252,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:11:47Z
23253,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:04:06Z
23254,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:37:49Z
23255,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:26:41Z
23256,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:05:27Z
23257,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:18:02Z
23258,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:51:01Z
23259,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:47:55Z
23260,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:42:07Z
23261,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:37:24Z
23262,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:20:09Z
23263,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:09:37Z
23264,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:25:23Z
23265,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:02:30Z
23266,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:58:03Z
23267,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:31:32Z
23268,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:42:13Z
23269,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:26:58Z
23270,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:52:04Z
23271,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:25:59Z
23272,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:42:10Z
23273,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:41:16Z
23274,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:55:35Z
23275,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:43:27Z
23276,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:51:22Z
23277,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:30:54Z
23278,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:34:29Z
23279,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:59:44Z
23280,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:17:50Z
23281,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:11:11Z
23282,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:02:12Z
23283,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:04:12Z
23284,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:44:11Z
23285,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:04:36Z
23286,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:19:31Z
23287,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:05:47Z
23288,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:18:59Z
23289,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:57:13Z
23290,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:18:24Z
23291,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:09:18Z
23292,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:17:34Z
23293,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:26:46Z
23294,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:00:56Z
23295,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:43:48Z
23296,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:32:28Z
23297,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:15:12Z
23298,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:57:29Z
23299,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:33:20Z
23300,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:11:34Z
23301,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:16:50Z
23302,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:48:09Z
23303,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:57:36Z
23304,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:36:24Z
23305,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:28:53Z
23306,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:04:37Z
23307,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:49:02Z
23308,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:24:09Z
23309,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:39:30Z
23310,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:25:08Z
23311,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:11:34Z
23312,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:35:25Z
23313,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:48:06Z
23314,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:57:33Z
23315,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:21:59Z
23316,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:50:30Z
23317,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:40:53Z
23318,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:48:22Z
23319,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:59:11Z
23320,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:40:56Z
23321,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:18:39Z
23322,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:31:11Z
23323,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:22:05Z
23324,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:45:02Z
23325,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:32:07Z
23326,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:47:37Z
23327,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:29:49Z
23328,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:14:33Z
23329,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:51:26Z
23330,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:33:26Z
23331,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:47:56Z
23332,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:52:12Z
23333,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:41:33Z
23334,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:34:23Z
23335,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:11:38Z
23336,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:40:29Z
23337,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:15:40Z
23338,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:01:57Z
23339,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:23:12Z
23340,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:21:27Z
23341,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:34:03Z
23342,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:32:37Z
23343,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:39:14Z
23344,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:32:01Z
23345,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:45:03Z
23346,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:56:01Z
23347,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:41:00Z
23348,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:43:46Z
23349,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:36:29Z
23350,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:57:55Z
23351,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:56:47Z
23352,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:14:15Z
23353,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:26:37Z
23354,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:30:16Z
23355,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:29:39Z
23356,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:01:04Z
23357,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:32:01Z
23358,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:21:17Z
23359,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:49:08Z
23360,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:42:43Z
23361,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:06:48Z
23362,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:02:45Z
23363,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:25:11Z
23364,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:40:02Z
23365,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:14:54Z
23366,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:41:19Z
23367,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:18:36Z
23368,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:49:49Z
23369,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:45:55Z
23370,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:36:33Z
23371,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:07:03Z
23372,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:21:36Z
23373,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:00:18Z
23374,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:52:41Z
23375,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:19:09Z
23376,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:55:47Z
23377,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:57:49Z
23378,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:15:41Z
23379,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:38:53Z
23380,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:03:48Z
23381,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:16:08Z
23382,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:23:16Z
23383,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:55:11Z
23384,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:29:36Z
23385,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:50:39Z
23386,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:01:44Z
23387,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:59:42Z
23388,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:09:06Z
23389,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:36:13Z
23390,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:24:16Z
23391,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:52:23Z
23392,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:37:39Z
23393,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:43:11Z
23394,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:27:58Z
23395,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:42:15Z
23396,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:43:11Z
23397,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:26:09Z
23398,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:29:02Z
23399,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:48:55Z
23400,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:01:01Z
23401,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:58:20Z
23402,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:42:08Z
23403,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:28:36Z
23404,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:14:26Z
23405,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:24:23Z
23406,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:20:58Z
23407,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:46:10Z
23408,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:31:56Z
23409,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:26:48Z
23410,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:01:10Z
23411,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:33:11Z
23412,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:22:17Z
23413,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:57:42Z
23414,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:05:35Z
23415,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:54:25Z
23416,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:11:42Z
23417,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:05:56Z
23418,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:03:53Z
23419,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:06:02Z
23420,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:34:09Z
23421,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:19:51Z
23422,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:08:50Z
23423,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:26:35Z
23424,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:11:16Z
23425,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:45:16Z
23426,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:09:20Z
23427,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:25:55Z
23428,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:21:13Z
23429,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:57:14Z
23430,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:44:44Z
23431,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:19:30Z
23432,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:07:05Z
23433,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:35:56Z
23434,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:01:35Z
23435,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:59:49Z
23436,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:53:35Z
23437,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:08:55Z
23438,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:58:20Z
23439,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:18:56Z
23440,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:23:34Z
23441,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:39:45Z
23442,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:20:01Z
23443,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:04:09Z
23444,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:34:15Z
23445,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:23:49Z
23446,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:53:40Z
23447,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:41:24Z
23448,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:43:13Z
23449,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:15:59Z
23450,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:21:57Z
23451,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:27:40Z
23452,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:25:29Z
23453,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:16:24Z
23454,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:22:57Z
23455,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:10:45Z
23456,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:54:41Z
23457,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:18:52Z
23458,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:43:45Z
23459,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:16:40Z
23460,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:32:07Z
23461,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:52:45Z
23462,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:30:56Z
23463,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:52:08Z
23464,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:49:49Z
23465,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:40:19Z
23466,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:22:35Z
23467,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:02:35Z
23468,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:56:10Z
23469,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:30:31Z
23470,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:49:20Z
23471,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:28:29Z
23472,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:46:32Z
23473,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:24:44Z
23474,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:52:48Z
23475,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:52:50Z
23476,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:22:01Z
23477,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:31:19Z
23478,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:15:15Z
23479,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:33:10Z
23480,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:59:45Z
23481,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:58:41Z
23482,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:17:12Z
23483,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:38:14Z
23484,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:55:27Z
23485,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:51:09Z
23486,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:54:32Z
23487,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:49:36Z
23488,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:24:04Z
23489,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:49:39Z
23490,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:51:11Z
23491,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:10:33Z
23492,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:22:32Z
23493,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:05:11Z
23494,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:11:38Z
23495,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:11:38Z
23496,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:22:35Z
23497,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:55:49Z
23498,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:50:49Z
23499,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:37:36Z
23500,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:56:37Z
23501,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:19:49Z
23502,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:28:37Z
23503,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:31:15Z
23504,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:54:08Z
23505,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:40:27Z
23506,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:57:43Z
23507,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:43:42Z
23508,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:03:30Z
23509,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:05:37Z
23510,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:45:02Z
23511,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:33:34Z
23512,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:54:59Z
23513,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:22:09Z
23514,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:52:45Z
23515,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:11:35Z
23516,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:58:10Z
23517,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:10:46Z
23518,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:58:09Z
23519,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:32:47Z
23520,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:40:12Z
23521,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:51:18Z
23522,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:43:19Z
23523,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:11:57Z
23524,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:42:24Z
23525,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:18:41Z
23526,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:38:24Z
23527,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:46:48Z
23528,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:51:56Z
23529,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:57:51Z
23530,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:29:13Z
23531,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:22:22Z
23532,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:59:53Z
23533,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:11:03Z
23534,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:14:16Z
23535,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:53:41Z
23536,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:42:36Z
23537,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:27:07Z
23538,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:33:53Z
23539,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:17:23Z
23540,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:46:19Z
23541,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:59:37Z
23542,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:39:55Z
23543,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:38:29Z
23544,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:42:05Z
23545,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:03:36Z
23546,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:09:42Z
23547,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:04:06Z
23548,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:55:58Z
23549,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:15:17Z
23550,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:45:22Z
23551,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:35:17Z
23552,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:23:10Z
23553,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:18:22Z
23554,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:02:35Z
23555,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:29:52Z
23556,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:00:03Z
23557,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:04:01Z
23558,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:38:14Z
23559,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:17:54Z
